docdate,codigo_articulo,cantidad
2023-03-23,HEELXB0420,1
2023-03-23,HEELXID20,3
2023-03-23,HEELXIW20,2
2023-03-23,HEFUFC25,3
2023-03-23,HEFUFCD10,2
2023-03-23,HEFUFCD12KIT,6
2023-03-23,HEFUFCD21,2
2023-03-23,HEFUFD52,6
2023-03-23,HEFUFG71,7
2023-03-23,HEFUFHG18,1
2023-03-23,HEFUFPS25,5
2023-03-23,MAEL2G25,1
2023-03-23,SOELAT2610254M,1
2023-03-23,SOELAT2635504M,1
2023-03-23,SOELCSVM501,10
2023-03-23,SOELCSVM530,6
2023-03-23,SOELPES6300,1
2023-03-23,SOELPMS6505,1
2023-03-23,SOELSI6140DV,6
2023-03-23,SOELSI8300MG,5
2023-03-23,SOELSI9220DV,2
2023-03-23,SOELSI9250DV,1
2023-03-23,SOFUFW125,2
2023-03-23,SOFUFW161M,3
2023-03-23,SOFUFW181,1
2023-03-23,SOFUFW185,3
2023-03-23,SOFUFW33,2
2023-03-23,SOFUFW35,23
2023-03-23,SOSWC1-611,5
2023-03-23,SOSWC1-651,1
2023-03-23,SOSWC6-603,21
2023-03-23,SOSWG2-214,5
2023-03-23,SOSWG2-216,10
2023-03-23,SOSWM1-111,5
2023-03-23,SOSWM2-235,2
2023-03-23,SOSWM3-317,1
2023-03-23,SOSWP2-511,19
2023-03-23,SOSWP2-513,3
2023-03-23,SOSWP2-514,1
2023-03-23,SOSWP2-515,1
2023-03-23,SOSWP2-516,5
2023-03-23,SOSWP2-517,17
2023-03-23,SOSWP2-518,10
2023-03-23,SOSWSWA153N,2
2023-03-23,SOSWSWA2057,1
2023-03-23,SOSWT1-111,1
2023-03-23,SOSWT1-115,1
2023-03-24,AUAC3-4-1,50
2023-03-24,AUACAH45,1
2023-03-24,AUACALH2,22
2023-03-24,AUACALM4,3
2023-03-24,AUACALR4,8
2023-03-24,AUACAN4275,3
2023-03-24,AUACAR10SC901,10
2023-03-24,AUACAR200,1
2023-03-24,AUACAT42,3
2023-03-24,AUACBD1522,1
2023-03-24,AUACBD850,2
2023-03-24,AUACBL05,1
2023-03-24,AUACEL12,2
2023-03-24,AUACFC351,1
2023-03-24,AUACKCP301R,1
2023-03-24,AUACKCP375C,1
2023-03-24,AUACKCP850R,1
2023-03-24,AUACKH100K,1
2023-03-24,AUACKH140K,2
2023-03-24,AUACKH55K,2
2023-03-24,AUACMN20,2
2023-03-24,AUACOP3090W,1
2023-03-24,AUACOWL504,3
2023-03-24,AUACOWL608,2
2023-03-24,AUACPB400,9
2023-03-24,AUACRIM4F,10
2023-03-24,AUACRIM4Z,13
2023-03-24,AUACRP120,3
2023-03-24,AUACSH1000,6
2023-03-24,AUACV515,13
2023-03-24,AUELCR4301,2
2023-03-24,AUELEE16,10
2023-03-24,AUELMC3,0
2023-03-24,AUELPA42,1
2023-03-24,HEELAG114,7
2023-03-24,HEELAG1141,37
2023-03-24,HEELAG1142KIT,4
2023-03-24,HEELAG1165,2
2023-03-24,HEELAG181,2
2023-03-24,HEELAG230,1
2023-03-24,HEELAIRKIT5,1
2023-03-24,HEELBV04,5
2023-03-24,HEELBV05,4
2023-03-24,HEELBV06,9
2023-03-24,HEELCA1012D,1
2023-03-24,HEELCA1510,3
2023-03-24,HEELCA2542D,3
2023-03-24,HEELCA6205,2
2023-03-24,HEELCA6256,1
2023-03-24,HEELCHS16,6
2023-03-24,HEELCINPA30410,8
2023-03-24,HEELCS1425,4
2023-03-24,HEELDH164515,5
2023-03-24,HEELEB7056,7
2023-03-24,HEELEB90758,1
2023-03-24,HEELEP181,6
2023-03-24,HEELHG1600,51
2023-03-24,HEELID600,79
2023-03-24,HEELJS750,1
2023-03-24,HEELMS1018,1
2023-03-24,HEELMS1021S,5
2023-03-24,HEELPS250,11
2023-03-24,HEELPS350,1
2023-03-24,HEELPW1565,30
2023-03-24,HEELPW1770,74
2023-03-24,HEELPW2275,4
2023-03-24,HEELRM9026,4
2023-03-24,HEELTA375,1
2023-03-24,HEELTB500,5
2023-03-24,HEELTS255,7
2023-03-24,HEELVC0115P,14
2023-03-24,HEELVC0535P,1
2023-03-24,HEELVC0640P,5
2023-03-24,HEELVC2525P,2
2023-03-24,HEELXAG20,2
2023-03-24,HEELXB0220,11
2023-03-24,HEELXB0420,1
2023-03-24,HEELXID20,11
2023-03-24,HEELXIW20,7
2023-03-24,HEFUFC25,39
2023-03-24,HEFUFCD10,1
2023-03-24,HEFUFCD12KIT,42
2023-03-24,HEFUFCD21,94
2023-03-24,HEFUFCS2511,3
2023-03-24,HEFUFD52,16
2023-03-24,HEFUFG71,29
2023-03-24,HEFUFHG18,1
2023-03-24,MADUDG23I,1
2023-03-24,MAEL2G100,2
2023-03-24,MAEL2G10I,1
2023-03-24,MAEL2G13,1
2023-03-24,MAEL2G40,1
2023-03-24,MAEL2G950,8
2023-03-24,SOELAT2610254M,1
2023-03-24,SOELCSVM501,2
2023-03-24,SOELCSVM510,5
2023-03-24,SOELCSVM530,7
2023-03-24,SOELPES6300,7
2023-03-24,SOELSI6140DV,20
2023-03-24,SOELSI7150DV,4
2023-03-24,SOELSI8225AL,1
2023-03-24,SOELSI9180DV,3
2023-03-24,SOELSI9220DV,3
2023-03-24,SOELSI9300DV,1
2023-03-24,SOELSIC40DV,1
2023-03-24,SOFUFW125,1
2023-03-24,SOFUFW161M,2
2023-03-24,SOFUFW181,1
2023-03-24,SOFUFW185,10
2023-03-24,SOFUFW33,0
2023-03-24,SOFUFW35,18
2023-03-24,SOSWC1-651,4
2023-03-24,SOSWC1-811,4
2023-03-24,SOSWC6-603,50
2023-03-24,SOSWG1-110,6
2023-03-24,SOSWG2-210,2
2023-03-24,SOSWG2-214,1
2023-03-24,SOSWM2-235,3
2023-03-24,SOSWM2-245,4
2023-03-24,SOSWP2-513,10
2023-03-24,SOSWP2-517,13
2023-03-24,SOSWSWA153N,5
2023-03-24,SOSWSWA2040N,3
2023-03-24,SOSWSWA2057,1
2023-03-24,SOSWSWA2650,3
2023-03-24,SOSWSWC440N,1
2023-03-24,SOSWSWT2045,1
2023-03-24,SOSWT1-111,1
2023-03-25,AUACAE20,3
2023-03-25,AUACALM4,5
2023-03-25,AUACALR4,1
2023-03-25,AUACBD1100,1
2023-03-25,AUACBD1522,1
2023-03-25,AUACDG1224,1
2023-03-25,AUACEL12,1
2023-03-25,AUACFC351,1
2023-03-25,AUACFENIX600,1
2023-03-25,AUACIN624,1
2023-03-25,AUACKH55K,1
2023-03-25,AUACLD500,2
2023-03-25,AUACPB400,1
2023-03-25,AUACRIM4F,10
2023-03-25,AUACRIM4Z,8
2023-03-25,AUACRP120,4
2023-03-25,AUELEE16,3
2023-03-25,AUELMC12,1
2023-03-25,AUELMC3,1
2023-03-25,HEELAG1141,2
2023-03-25,HEELAIRKIT5,1
2023-03-25,HEELCA6256,2
2023-03-25,HEELHG1600,1
2023-03-25,HEELID600,-1
2023-03-25,HEELPS350,1
2023-03-25,HEELPW1565,1
2023-03-25,HEELTA750,1
2023-03-25,HEELXAG20,1
2023-03-25,HEELXB0220,0
2023-03-25,HEELXB0420,1
2023-03-25,HEELXID20,2
2023-03-25,HEFUFC25,1
2023-03-25,HEFUFCD12KIT,2
2023-03-25,HEFUFG71,1
2023-03-25,HEFUFHG18,1
2023-03-25,MAEL2G25,1
2023-03-25,SOELCSVM501,1
2023-03-25,SOELSI9180DV,1
2023-03-25,SOELSI9220DV,1
2023-03-25,SOFUFW125,2
2023-03-25,SOFUFW185,1
2023-03-25,SOFUFW33,1
2023-03-25,SOFUFW35,1
2023-03-25,SOSWC1-811,1
2023-03-25,SOSWC6-603,2
2023-03-25,SOSWG2-210,2
2023-03-25,SOSWSWC440N,1
2023-03-27,AUAC265,1
2023-03-27,AUAC3-4-1,10
2023-03-27,AUACAE20,2
2023-03-27,AUACAE25,2
2023-03-27,AUACAH45,6
2023-03-27,AUACAL3900U,25
2023-03-27,AUACALH2,2
2023-03-27,AUACALM4,5
2023-03-27,AUACALR4,1
2023-03-27,AUACALS4,4
2023-03-27,AUACAR10SH,1
2023-03-27,AUACAR380,1
2023-03-27,AUACBD1522,2
2023-03-27,AUACBD850,1
2023-03-27,AUACBL05,1
2023-03-27,AUACDG1224,2
2023-03-27,AUACFC350,1
2023-03-27,AUACFX1000,2
2023-03-27,AUACHR42,6
2023-03-27,AUACHULK450,2
2023-03-27,AUACHULK950,1
2023-03-27,AUACKCP200C,1
2023-03-27,AUACKCP301R,1
2023-03-27,AUACKCP350C,1
2023-03-27,AUACKCP501R,2
2023-03-27,AUACKCP900R,1
2023-03-27,AUACKH120K,1
2023-03-27,AUACKH55K,1
2023-03-27,AUACOP3090W,1
2023-03-27,AUACOWL504,3
2023-03-27,AUACOWL608,1
2023-03-27,AUACPB400,2
2023-03-27,AUACRCBLT3,1
2023-03-27,AUACRIM4F,27
2023-03-27,AUACRIM4Z,16
2023-03-27,AUACRT3FX,1
2023-03-27,AUACSC901,3
2023-03-27,AUACSH1000,5
2023-03-27,AUACV515,2
2023-03-27,AUELCR4301,1
2023-03-27,AUELCR433,1
2023-03-27,AUELEE16,11
2023-03-27,AUELMC3,1
2023-03-27,AUELMC5,9
2023-03-27,AUELME611,1
2023-03-27,AUELME811,7
2023-03-27,HEELAG114,5
2023-03-27,HEELAG1141,16
2023-03-27,HEELAG1142KIT,6
2023-03-27,HEELAG1165,2
2023-03-27,HEELAIRKIT5,4
2023-03-27,HEELBV05,3
2023-03-27,HEELBV06,0
2023-03-27,HEELCA1024S,1
2023-03-27,HEELCA6205,3
2023-03-27,HEELCA6256,1
2023-03-27,HEELCHS16,3
2023-03-27,HEELCS1425,1
2023-03-27,HEELEB7056,4
2023-03-27,HEELEB90758,2
2023-03-27,HEELHG1600,1
2023-03-27,HEELJS750,-1
2023-03-27,HEELPW1565,4
2023-03-27,HEELPW1770,3
2023-03-27,HEELPW2275,1
2023-03-27,HEELPW2482,1
2023-03-27,HEELRT1512,1
2023-03-27,HEELSP500,1
2023-03-27,HEELTA375,1
2023-03-27,HEELTA750,-1
2023-03-27,HEELTB500,4
2023-03-27,HEELXB0220,2
2023-03-27,HEELXB0420,1
2023-03-27,HEELXID20,1
2023-03-27,HEELXIW20,1
2023-03-27,HEFUFC25,8
2023-03-27,HEFUFCD12KIT,6
2023-03-27,HEFUFCD21,7
2023-03-27,HEFUFG71,9
2023-03-27,MADUDG121-A,2
2023-03-27,MADUDG701,2
2023-03-27,MAEL2G100,2
2023-03-27,MAEL2G40,1
2023-03-27,MAEL2G65,3
2023-03-27,MAEL2G950,1
2023-03-27,SOELAT2610254M,1
2023-03-27,SOELCSVM501,9
2023-03-27,SOELCSVM510,2
2023-03-27,SOELCSVM530,6
2023-03-27,SOELSI6140DV,14
2023-03-27,SOELSI7130MP,1
2023-03-27,SOELSI7150DV,6
2023-03-27,SOELSI8225AL,6
2023-03-27,SOELSI9220DV,7
2023-03-27,SOELSI9250DV,6
2023-03-27,SOELSI9300DV,1
2023-03-27,SOELSIC40DV,1
2023-03-27,SOFUFW125,1
2023-03-27,SOFUFW161M,2
2023-03-27,SOFUFW181,2
2023-03-27,SOFUFW185,3
2023-03-27,SOFUFW33,1
2023-03-27,SOFUFW35,40
2023-03-27,SOSWC1-611,1
2023-03-27,SOSWG2-210,3
2023-03-27,SOSWG2-213,1
2023-03-27,SOSWG2-214,2
2023-03-27,SOSWM2-245,1
2023-03-27,SOSWM2-251,4
2023-03-27,SOSWP2-417,5
2023-03-27,SOSWP2-513,6
2023-03-27,SOSWP2-514,1
2023-03-27,SOSWP2-515,3
2023-03-27,SOSWP2-516,1
2023-03-27,SOSWP2-517,6
2023-03-27,SOSWP2-518,1
2023-03-27,SOSWSWA153N,1
2023-03-27,SOSWSWA2040N,5
2023-03-27,SOSWSWA2650,3
2023-03-27,SOSWSWC440N,2
2023-03-27,SOSWT1-111,3
2023-03-28,AUAC265,2
2023-03-28,AUAC3-4-1,100
2023-03-28,AUACAE20,15
2023-03-28,AUACAE30,11
2023-03-28,AUACAH45,1
2023-03-28,AUACALH2,6
2023-03-28,AUACALM4,46
2023-03-28,AUACALR4,7
2023-03-28,AUACALS4,2
2023-03-28,AUACAN4275,1
2023-03-28,AUACAR200,1
2023-03-28,AUACAR380,1
2023-03-28,AUACBD850,1
2023-03-28,AUACBL05,3
2023-03-28,AUACCRAB02,3
2023-03-28,AUACEG250,1
2023-03-28,AUACFENIX600,1
2023-03-28,AUACFX1000,7
2023-03-28,AUACHR42,-1
2023-03-28,AUACKCP200C,3
2023-03-28,AUACKCP201R,1
2023-03-28,AUACKCP300C,5
2023-03-28,AUACKCP400C,2
2023-03-28,AUACKCP401R,2
2023-03-28,AUACKCP450R,1
2023-03-28,AUACKCP490C,1
2023-03-28,AUACKCP501R,1
2023-03-28,AUACKH100K,1
2023-03-28,AUACOP3090W,5
2023-03-28,AUACOWL504,33
2023-03-28,AUACOWL608,35
2023-03-28,AUACPB400,2
2023-03-28,AUACRCBLT3,7
2023-03-28,AUACRIM4F,19
2023-03-28,AUACRIM4Z,4
2023-03-28,AUACRP120,1
2023-03-28,AUACSC901,11
2023-03-28,AUACSH1000,46
2023-03-28,AUACV515,2
2023-03-28,AUELCR4301,3
2023-03-28,AUELCR433,4
2023-03-28,AUELMC3,8
2023-03-28,AUELMC5,3
2023-03-28,AUELME611,1
2023-03-28,AUELME811,1
2023-03-28,HEELAG114,2
2023-03-28,HEELAG1141,6
2023-03-28,HEELAG1142KIT,1
2023-03-28,HEELAG1165,2
2023-03-28,HEELAIRKIT5,2
2023-03-28,HEELBV06,1
2023-03-28,HEELCA1012D,5
2023-03-28,HEELCA1024S,1
2023-03-28,HEELCA1510,1
2023-03-28,HEELCA2542D,4
2023-03-28,HEELCA6205,10
2023-03-28,HEELCA6256,2
2023-03-28,HEELCINPA30410,12
2023-03-28,HEELDH164515,1
2023-03-28,HEELEB90758,4
2023-03-28,HEELHG1600,4
2023-03-28,HEELID600,4
2023-03-28,HEELPS350,1
2023-03-28,HEELPW1770,5
2023-03-28,HEELRM9026,10
2023-03-28,HEELRT1512,1
2023-03-28,HEELSP500,1
2023-03-28,HEELVC0115P,8
2023-03-28,HEELXB0220,7
2023-03-28,HEELXID20,3
2023-03-28,HEELXIW20,2
2023-03-28,HEFUFC25,-3
2023-03-28,HEFUFCD12KIT,6
2023-03-28,HEFUFCD21,2
2023-03-28,HEFUFD52,3
2023-03-28,HEFUFG71,3
2023-03-28,HEFUFHG18,1
2023-03-28,HEFUFPS25,1
2023-03-28,MADUDG23I,1
2023-03-28,MADUDG701,1
2023-03-28,MAEL2G100,4
2023-03-28,MAEL2G25,1
2023-03-28,MAEL2G65,1
2023-03-28,SOELAT2610254M,4
2023-03-28,SOELAT2635504M,5
2023-03-28,SOELCSVM501,1
2023-03-28,SOELCSVM530,9
2023-03-28,SOELPES6300,17
2023-03-28,SOELPMS6505,10
2023-03-28,SOELSI6140DV,67
2023-03-28,SOELSI7150DV,2
2023-03-28,SOELSI8225AL,1
2023-03-28,SOELSI9180DV,2
2023-03-28,SOELSI9250DV,1
2023-03-28,SOELSI9300DV,3
2023-03-28,SOFUFW125,1
2023-03-28,SOFUFW181,13
2023-03-28,SOFUFW185,6
2023-03-28,SOFUFW33,1
2023-03-28,SOFUFW35,6
2023-03-28,SOSWC1-611,15
2023-03-28,SOSWC1-651,1
2023-03-28,SOSWC1-811,1
2023-03-28,SOSWC6-603,11
2023-03-28,SOSWG1-110,22
2023-03-28,SOSWG1-111,16
2023-03-28,SOSWG1-112,1
2023-03-28,SOSWG1-114,5
2023-03-28,SOSWG2-213,1
2023-03-28,SOSWG2-214,2
2023-03-28,SOSWG3-313,1
2023-03-28,SOSWM1-111,3
2023-03-28,SOSWM3-315,1
2023-03-28,SOSWP2-513,38
2023-03-28,SOSWP2-514,0
2023-03-28,SOSWP2-515,1
2023-03-28,SOSWP2-516,1
2023-03-28,SOSWSWA153N,1
2023-03-28,SOSWSWA2040N,2
2023-03-28,SOSWSWA2057,2
2023-03-28,SOSWSWA2650,9
2023-03-28,SOSWSWT2035,1
2023-03-28,SOSWT1-112,1
2023-03-29,AUAC265,1
2023-03-29,AUACAE30,3
2023-03-29,AUACAH45,1
2023-03-29,AUACALH2,2
2023-03-29,AUACALM4,1
2023-03-29,AUACALR4,3
2023-03-29,AUACAN4275,1
2023-03-29,AUACBD1100,2
2023-03-29,AUACBD850,4
2023-03-29,AUACBL05,1
2023-03-29,AUACEG250,1
2023-03-29,AUACFL85265,1
2023-03-29,AUACFX1000,1
2023-03-29,AUACGC02,2
2023-03-29,AUACHR42,1
2023-03-29,AUACKCP300C,2
2023-03-29,AUACKCP350C,1
2023-03-29,AUACKCP375C,1
2023-03-29,AUACKCP950R,1
2023-03-29,AUACKH100K,3
2023-03-29,AUACKH120K,3
2023-03-29,AUACKH140K,1
2023-03-29,AUACKH55K,3
2023-03-29,AUACMN20,2
2023-03-29,AUACOWL504,8
2023-03-29,AUACOWL608,5
2023-03-29,AUACPB400,2
2023-03-29,AUACRIM4F,49
2023-03-29,AUACRIM4Z,4
2023-03-29,AUACRT3FX,1
2023-03-29,AUACSH1000,39
2023-03-29,AUACV515,2
2023-03-29,AUELCR4301,1
2023-03-29,AUELCR433,2
2023-03-29,AUELEE16,0
2023-03-29,AUELPA42,1
2023-03-29,HEELAG114,17
2023-03-29,HEELAG1141,11
2023-03-29,HEELAG1142KIT,6
2023-03-29,HEELAG1165,76
2023-03-29,HEELAG181,3
2023-03-29,HEELAG230,3
2023-03-29,HEELAIRKIT20,1
2023-03-29,HEELAIRKIT5,3
2023-03-29,HEELBV04,2
2023-03-29,HEELBV05,10
2023-03-29,HEELBV06,2
2023-03-29,HEELCA1012D,1
2023-03-29,HEELCA1024S,29
2023-03-29,HEELCA1510,2
2023-03-29,HEELCA6205,2
2023-03-29,HEELCA6256,4
2023-03-29,HEELCHS16,8
2023-03-29,HEELCS1425,2
2023-03-29,HEELDH164515,28
2023-03-29,HEELEB7056,11
2023-03-29,HEELEB90758,6
2023-03-29,HEELEP181,1
2023-03-29,HEELHG1600,12
2023-03-29,HEELID600,4
2023-03-29,HEELJS750,2
2023-03-29,HEELMS1018,1
2023-03-29,HEELPS250,7
2023-03-29,HEELPS350,2
2023-03-29,HEELPW1565,12
2023-03-29,HEELPW1770,6
2023-03-29,HEELRM9026,2
2023-03-29,HEELRT1512,2
2023-03-29,HEELSP500,0
2023-03-29,HEELTA375,3
2023-03-29,HEELTB500,10
2023-03-29,HEELTS255,1
2023-03-29,HEELVC0115P,2
2023-03-29,HEELVC0535P,2
2023-03-29,HEELVC2525P,1
2023-03-29,HEELXB0220,1
2023-03-29,HEELXID20,2
2023-03-29,HEFUFC25,7
2023-03-29,HEFUFCD10,7
2023-03-29,HEFUFCD12KIT,8
2023-03-29,HEFUFCD21,18
2023-03-29,HEFUFCS2511,4
2023-03-29,HEFUFD52,10
2023-03-29,HEFUFG71,39
2023-03-29,HEFUFHG18,1
2023-03-29,HEFUFPS25,2
2023-03-29,MADUDG701,3
2023-03-29,MAEL2G13,8
2023-03-29,MAEL2G25,1
2023-03-29,MAEL2G950,1
2023-03-29,SOELAT2610254M,2
2023-03-29,SOELAT2635504M,2
2023-03-29,SOELCSVM501,5
2023-03-29,SOELCSVM530,3
2023-03-29,SOELPES6300,11
2023-03-29,SOELPMS6505,7
2023-03-29,SOELSI6140DV,29
2023-03-29,SOELSI7130MP,1
2023-03-29,SOELSI7150DV,1
2023-03-29,SOELSI9220DV,2
2023-03-29,SOFUFW125,6
2023-03-29,SOFUFW161M,37
2023-03-29,SOFUFW181,1
2023-03-29,SOFUFW185,4
2023-03-29,SOFUFW33,322
2023-03-29,SOFUFW35,70
2023-03-29,SOSWC1-611,2
2023-03-29,SOSWC1-651,1
2023-03-29,SOSWC1-811,2
2023-03-29,SOSWC6-603,1
2023-03-29,SOSWG1-110,3
2023-03-29,SOSWG1-114,3
2023-03-29,SOSWG2-217,10
2023-03-29,SOSWM2-211,2
2023-03-29,SOSWM2-235,3
2023-03-29,SOSWP2-411,5
2023-03-29,SOSWP2-414,1
2023-03-29,SOSWSWA153N,3
2023-03-29,SOSWSWA2040N,1
2023-03-29,SOSWSWA2057,1
2023-03-29,SOSWSWA2650,2
2023-03-29,SOSWT1-111,1
2023-03-30,AUAC265,2
2023-03-30,AUACAE20,3
2023-03-30,AUACAE30,2
2023-03-30,AUACAH45,6
2023-03-30,AUACAL3900U,5
2023-03-30,AUACALH2,12
2023-03-30,AUACALM4,13
2023-03-30,AUACALR4,1
2023-03-30,AUACALS4,53
2023-03-30,AUACAR380,1
2023-03-30,AUACBD1522,1
2023-03-30,AUACBL05,1
2023-03-30,AUACEG250,2
2023-03-30,AUACEL12,4
2023-03-30,AUACFL85265,1
2023-03-30,AUACFX1000,14
2023-03-30,AUACKCP201R,5
2023-03-30,AUACKCP250R,1
2023-03-30,AUACKCP376R,1
2023-03-30,AUACKCP450R,1
2023-03-30,AUACKCP801R,1
2023-03-30,AUACKH120K,3
2023-03-30,AUACKH140K,3
2023-03-30,AUACOP3090W,2
2023-03-30,AUACOWL608,1
2023-03-30,AUACPB400,12
2023-03-30,AUACRCBLT3,4
2023-03-30,AUACRIM4F,52
2023-03-30,AUACRIM4Z,4
2023-03-30,AUACRP120,2
2023-03-30,AUACRT3FX,12
2023-03-30,AUACSH1000,14
2023-03-30,AUELEE16,4
2023-03-30,AUELMC12,1
2023-03-30,HEELAG114,6
2023-03-30,HEELAG1141,7
2023-03-30,HEELAG1142KIT,2
2023-03-30,HEELAG1165,9
2023-03-30,HEELAG181,1
2023-03-30,HEELAG230,2
2023-03-30,HEELAIRKIT5,9
2023-03-30,HEELBV04,3
2023-03-30,HEELBV05,6
2023-03-30,HEELBV06,1
2023-03-30,HEELCA1024S,5
2023-03-30,HEELCA6205,4
2023-03-30,HEELCA6256,3
2023-03-30,HEELDH164515,3
2023-03-30,HEELEB7056,5
2023-03-30,HEELEP181,1
2023-03-30,HEELHG1600,10
2023-03-30,HEELID600,4
2023-03-30,HEELMS1018,2
2023-03-30,HEELPS350,1
2023-03-30,HEELPW1565,4
2023-03-30,HEELPW1770,12
2023-03-30,HEELPW2275,2
2023-03-30,HEELPW2482,2
2023-03-30,HEELRT1512,1
2023-03-30,HEELSP500,3
2023-03-30,HEELTB500,11
2023-03-30,HEELVC0640P,3
2023-03-30,HEELVC2525P,4
2023-03-30,HEELXAG20,3
2023-03-30,HEELXID20,2
2023-03-30,HEELXIW20,1
2023-03-30,HEFUFC25,17
2023-03-30,HEFUFCD10,2
2023-03-30,HEFUFCD12KIT,16
2023-03-30,HEFUFCD21,17
2023-03-30,HEFUFCS2511,1
2023-03-30,HEFUFG71,21
2023-03-30,HEFUFHG18,1
2023-03-30,HEFUFPS25,1
2023-03-30,MAEL2G10I,1
2023-03-30,MAEL2G13,1
2023-03-30,MAEL2G25,1
2023-03-30,MAEL2G40,1
2023-03-30,SOELAT2610254M,3
2023-03-30,SOELCSVM501,12
2023-03-30,SOELCSVM510,2
2023-03-30,SOELCSVM530,-1
2023-03-30,SOELSI6140DV,11
2023-03-30,SOELSI7150DV,3
2023-03-30,SOELSI9300DV,1
2023-03-30,SOFUFW125,3
2023-03-30,SOFUFW161M,28
2023-03-30,SOFUFW181,198
2023-03-30,SOFUFW185,3
2023-03-30,SOFUFW33,19
2023-03-30,SOFUFW35,47
2023-03-30,SOSWC1-611,2
2023-03-30,SOSWC1-651,0
2023-03-30,SOSWC1-811,2
2023-03-30,SOSWM1-111,1
2023-03-30,SOSWP2-512,3
2023-03-30,SOSWP2-513,10
2023-03-30,SOSWP2-514,2
2023-03-30,SOSWP2-515,3
2023-03-30,SOSWP2-517,13
2023-03-30,SOSWSWA153N,2
2023-03-30,SOSWSWA2040N,2
2023-03-30,SOSWSWA2650,5
2023-03-30,SOSWSWC690,2
2023-03-31,AUAC265,1
2023-03-31,AUAC3-4-1,2
2023-03-31,AUACAE20,4
2023-03-31,AUACAE25,1
2023-03-31,AUACAE30,6
2023-03-31,AUACAH45,6
2023-03-31,AUACAL3900U,1
2023-03-31,AUACALH2,6
2023-03-31,AUACALK4,1
2023-03-31,AUACALM4,46
2023-03-31,AUACALR4,19
2023-03-31,AUACALS4,5
2023-03-31,AUACAN4275,4
2023-03-31,AUACAR10SC901,3
2023-03-31,AUACAR200,1
2023-03-31,AUACBD1100,2
2023-03-31,AUACBD850,7
2023-03-31,AUACBL05,9
2023-03-31,AUACCRAB03,1
2023-03-31,AUACEG250,7
2023-03-31,AUACEL12,3
2023-03-31,AUACFC350,4
2023-03-31,AUACFC351,1
2023-03-31,AUACFL85265,8
2023-03-31,AUACFX1000,7
2023-03-31,AUACHR42,1
2023-03-31,AUACHULK450,5
2023-03-31,AUACHULK750,6
2023-03-31,AUACKCP200C,1
2023-03-31,AUACKCP250R,1
2023-03-31,AUACKCP251C,1
2023-03-31,AUACKCP300C,4
2023-03-31,AUACKCP301R,1
2023-03-31,AUACKCP400C,2
2023-03-31,AUACKCP401R,3
2023-03-31,AUACKCP450R,1
2023-03-31,AUACKCP491R,2
2023-03-31,AUACKCP551R,1
2023-03-31,AUACKCP575R,1
2023-03-31,AUACKCP801R,1
2023-03-31,AUACKH120K,1
2023-03-31,AUACKH140K,1
2023-03-31,AUACKH55K,9
2023-03-31,AUACMN20,4
2023-03-31,AUACOP3090W,2
2023-03-31,AUACOWL608,1
2023-03-31,AUACPB400,28
2023-03-31,AUACRIM4F,116
2023-03-31,AUACRP120,4
2023-03-31,AUACRT3FX,7
2023-03-31,AUACSH1000,28
2023-03-31,AUACV515,10
2023-03-31,AUELCR4301,103
2023-03-31,AUELCR433,15
2023-03-31,AUELEE16,9
2023-03-31,AUELME611,21
2023-03-31,AUELME811,5
2023-03-31,AUELPA42,3
2023-03-31,HEELAG114,2
2023-03-31,HEELAG1141,17
2023-03-31,HEELAG1142KIT,20
2023-03-31,HEELAG1165,11
2023-03-31,HEELAG181,7
2023-03-31,HEELAG230,7
2023-03-31,HEELAIRKIT20,5
2023-03-31,HEELAIRKIT5,5
2023-03-31,HEELBV04,12
2023-03-31,HEELBV05,15
2023-03-31,HEELBV06,11
2023-03-31,HEELCA1012D,1
2023-03-31,HEELCA1024S,4
2023-03-31,HEELCA1510,1
2023-03-31,HEELCA6205,2
2023-03-31,HEELCINPU30410,1
2023-03-31,HEELCS1425,3
2023-03-31,HEELDH164515,2
2023-03-31,HEELEB7056,8
2023-03-31,HEELEB90758,1
2023-03-31,HEELEP181,1
2023-03-31,HEELHG1600,4
2023-03-31,HEELJS750,1
2023-03-31,HEELMS1018,1
2023-03-31,HEELPW1565,4
2023-03-31,HEELPW1770,4
2023-03-31,HEELRM9026,3
2023-03-31,HEELTA375,3
2023-03-31,HEELTA550,1
2023-03-31,HEELTA750,3
2023-03-31,HEELTB500,4
2023-03-31,HEELVC0535P,1
2023-03-31,HEELVC0640P,1
2023-03-31,HEELVC2525P,1
2023-03-31,HEELXAG20,1
2023-03-31,HEELXID20,5
2023-03-31,HEFUFC25,30
2023-03-31,HEFUFCD10,52
2023-03-31,HEFUFCD12KIT,5
2023-03-31,HEFUFCD21,66
2023-03-31,HEFUFCS2511,6
2023-03-31,HEFUFD52,21
2023-03-31,HEFUFG71,15
2023-03-31,HEFUFHG18,48
2023-03-31,HEFUFPS25,5
2023-03-31,MADUDG121-A,1
2023-03-31,MADUDG701,2
2023-03-31,MAEL2G10I,-2
2023-03-31,MAEL2G13,-2
2023-03-31,MAEL2G25,1
2023-03-31,MAEL2G40,1
2023-03-31,SOELAT2610254M,1
2023-03-31,SOELCSVM501,-9
2023-03-31,SOELCSVM510,-16
2023-03-31,SOELCSVM530,-23
2023-03-31,SOELPMS6505,1
